name,highway,geometry
,trunk,"LINESTRING (73.881581 18.4505671, 73.8813251 18.4505247)"
,trunk,"LINESTRING (73.881581 18.4505671, 73.8819534 18.4506287, 73.8821554 18.4506621)"
Satara Road,trunk,"LINESTRING (73.8581254 18.465127, 73.8581443 18.4649441)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8546885 18.5307274, 73.8543606 18.5310564, 73.853953 18.531439, 73.8538977 18.5314847, 73.8535761 18.5317956)"
Satara Road,trunk,"LINESTRING (73.8580099 18.4511131, 73.8580106 18.4511465, 73.858133 18.4521889, 73.8581357 18.4522123, 73.8581899 18.4525868, 73.8582187 18.4527963, 73.8582328 18.4528985, 73.8583167 18.453354, 73.8584553 18.4541067, 73.8584863 18.4542775)"
Satara Road,trunk,"LINESTRING (73.8571692 18.4781963, 73.8571733 18.4782575, 73.8571669 18.4784329)"
Satara Road,trunk,"LINESTRING (73.8571669 18.4784329, 73.8571665 18.4786544, 73.8571676 18.4787221)"
,trunk,"LINESTRING (73.8829505 18.4507465, 73.8821554 18.4506621)"
,trunk,"LINESTRING (73.8829505 18.4507465, 73.8835168 18.4508066, 73.8840851 18.4508831)"
Solapur Road,trunk,"LINESTRING (73.8796821 18.506938, 73.8801577 18.5068388)"
Solapur Road,trunk,"LINESTRING (73.8801577 18.5068388, 73.8803129 18.5068064, 73.8807286 18.5067197)"
,trunk,"LINESTRING (73.8809907 18.5042676, 73.8808972 18.5042115, 73.8808657 18.5041879, 73.8807175 18.5040769, 73.8804309 18.5038622)"
,trunk,"LINESTRING (73.8815317 18.5045744, 73.8813701 18.5044951, 73.8809907 18.5042676)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8779893 18.502647, 73.8775639 18.5025421, 73.8765353 18.5023046, 73.876457 18.5022856, 73.876254 18.5022376)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8779893 18.502647, 73.878116 18.5026782, 73.8787313 18.5028299)"
Katraj Kondhwa Road,trunk,"LINESTRING (73.8740275 18.4496161, 73.8738174 18.4495821)"
,trunk,"LINESTRING (73.8813251 18.4505247, 73.881581 18.4505671)"
,trunk,"LINESTRING (73.8813251 18.4505247, 73.881171 18.4504992, 73.8802989 18.450371, 73.8802278 18.4503635, 73.8800862 18.4503452, 73.8798525 18.4503163)"
Satara Road,trunk,"LINESTRING (73.857625 18.4841637, 73.8576234 18.4841519, 73.8575792 18.483855)"
Satara Road,trunk,"LINESTRING (73.8579684 18.4645496, 73.8578684 18.4656075)"
Satara Road,trunk,"LINESTRING (73.8580288 18.4942089, 73.8579948 18.4940588)"
Satara Road,trunk,"LINESTRING (73.85809 18.4947133, 73.8580786 18.4944292, 73.8580288 18.4942089)"
Satara Road,trunk,"LINESTRING (73.8581006 18.4949775, 73.85809 18.4947133)"
Satara Road,trunk,"LINESTRING (73.8581229 18.4955341, 73.8581006 18.4949775)"
Satara Road,trunk,"LINESTRING (73.8577453 18.4934966, 73.8577741 18.4936623, 73.8578149 18.4938583)"
Mokshagundam Vishweshvarayya Flyover,trunk,"LINESTRING (73.859277 18.5296075, 73.8591964 18.5295879, 73.859096 18.5295562, 73.8589714 18.529516, 73.8587893 18.5294605, 73.8587423 18.5294506, 73.8586814 18.5294327, 73.8584726 18.5294148, 73.8582752 18.5294271, 73.8578868 18.5295055, 73.8571465 18.5297408, 73.8566316 18.5298515, 73.8556505 18.5300266)"
Bajirao Road,trunk,"LINESTRING (73.8539039 18.5169543, 73.8539624 18.5175805)"
Nagar Road,trunk,"LINESTRING (73.8912046 18.5474386, 73.8913975 18.5476159, 73.8915767 18.547809, 73.8919304 18.5481887)"
Solapur Road,trunk,"LINESTRING (73.8895468 18.506427, 73.8887815 18.5064546)"
Shivaji Road,trunk,"LINESTRING (73.8575085 18.5129562, 73.8575941 18.5127309, 73.8576133 18.5126803)"
Shivaji Road,trunk,"LINESTRING (73.8574569 18.513092, 73.8575085 18.5129562)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8607171 18.5002433, 73.860577 18.5002618, 73.8602981 18.5003037, 73.8598327 18.5003572, 73.8597898 18.5003612, 73.8593969 18.5003979, 73.8589959 18.5004347)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8613237 18.5001702, 73.8611471 18.5002025, 73.8611014 18.5002109)"
Shivaji Road,trunk,"LINESTRING (73.85904 18.5043192, 73.8590465 18.5041868, 73.8590336 18.5039114)"
Shivaji Road,trunk,"LINESTRING (73.858739 18.5053834, 73.8587447 18.5053601, 73.8589495 18.5046131, 73.8590363 18.5043937)"
Nagar Road,trunk,"LINESTRING (73.8878401 18.5457138, 73.8880079 18.545748, 73.8881924 18.545788, 73.8882554 18.5458016)"
Nagar Road,trunk,"LINESTRING (73.8866796 18.5454728, 73.8867506 18.5454867, 73.8870689 18.5455512)"
,trunk,"LINESTRING (73.8595149 18.44278, 73.8596591 18.4422889, 73.8597791 18.4418801, 73.8598098 18.4417557)"
,trunk,"LINESTRING (73.8595149 18.44278, 73.8593053 18.4434942, 73.8592869 18.4435569)"
Bund Garden Road,trunk,"LINESTRING (73.8785503 18.5333384, 73.8768355 18.5318328, 73.8767062 18.5317347, 73.8766479 18.5316836, 73.8765513 18.531599, 73.8765067 18.5315586, 73.8764763 18.5315311, 73.8761584 18.5312433, 73.8758173 18.5308927, 73.8757918 18.5308688, 73.8756698 18.5307546)"
Solapur Road,trunk,"LINESTRING (73.9525437 18.4988899, 73.9518009 18.4989962, 73.9515173 18.4990365, 73.9514487 18.4990463)"
Solapur Road,trunk,"LINESTRING (73.9228906 18.5035456, 73.922854 18.5035547)"
Solapur Road,trunk,"LINESTRING (73.9232443 18.5034571, 73.9228906 18.5035456)"
Satara Road,trunk,"LINESTRING (73.8593227 18.4446339, 73.8593117 18.4445676, 73.8592792 18.4444908)"
Saswad Road,trunk,"LINESTRING (73.9487719 18.4918387, 73.9488388 18.4917489)"
,trunk,"LINESTRING (73.9341214 18.537911, 73.93413 18.5379924, 73.9341716 18.5380709)"
Kharadi Bypass,trunk,"LINESTRING (73.935229 18.542532, 73.935193 18.5423765)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8506011 18.5368909, 73.850568 18.5370098, 73.8504754 18.5373388, 73.8504583 18.537492, 73.8504747 18.5376488, 73.850493 18.5379124, 73.8505023 18.5380203)"
Katraj Kondhwa Road,trunk,"LINESTRING (73.8895552 18.4526685, 73.8894887 18.4526911, 73.8892851 18.4528112)"
Solapur Road,trunk,"LINESTRING (73.943545 18.5002005, 73.9441009 18.5001346)"
Solapur Road,trunk,"LINESTRING (73.9433408 18.5002247, 73.943545 18.5002005)"
Solapur Road,trunk,"LINESTRING (73.9469705 18.4996395, 73.9466012 18.4996921, 73.9461667 18.4997501)"
Solapur Road,trunk,"LINESTRING (73.9495892 18.4992935, 73.9492346 18.4993408, 73.9486766 18.4994152, 73.9485755 18.4994287)"
Solapur Road,trunk,"LINESTRING (73.9504888 18.4991738, 73.9499462 18.4992459)"
Solapur Road,trunk,"LINESTRING (73.9506724 18.4991494, 73.9504888 18.4991738)"
Solapur Road,trunk,"LINESTRING (73.9487805 18.4995102, 73.9490737 18.4994711)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8514731 18.5480048, 73.8511527 18.5488691, 73.8510677 18.5490216)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8508919 18.5392905, 73.8508125 18.5390327)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8508125 18.5390327, 73.8507744 18.5389091, 73.8507429 18.538807, 73.8506721 18.5384565, 73.8506403 18.5382912, 73.8506256 18.5382095, 73.8505976 18.5380547, 73.8505829 18.5379732)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8509558 18.5359332, 73.8509888 18.5358485, 73.8511062 18.5356361, 73.8511604 18.5355328, 73.8513395 18.5351576, 73.8513614 18.5351116, 73.8513688 18.535096, 73.8513944 18.5350424, 73.8514427 18.5349411, 73.851666 18.5345478, 73.851689 18.5345072, 73.8516992 18.5344799, 73.8519453 18.5340995, 73.8520146 18.5340078, 73.8523748 18.5335314)"
Nagar Road,trunk,"LINESTRING (73.9058707 18.5552069, 73.9059814 18.555254)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8478185 18.5552871, 73.8479337 18.5550673, 73.8483437 18.5542854, 73.8491716 18.5527402, 73.8496316 18.5519798, 73.8497003 18.5518788)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8374715 18.5711718, 73.8374115 18.5713284, 73.837388 18.571401)"
Nagar Road,trunk,"LINESTRING (73.9600846 18.5747176, 73.9602608 18.5747834, 73.9603304 18.5748086)"
Nagar Road,trunk,"LINESTRING (73.9543922 18.5716112, 73.9545822 18.5717393)"
Nagar Road,trunk,"LINESTRING (73.9545822 18.5717393, 73.9548335 18.5719088)"
Nagar Road,trunk,"LINESTRING (73.9548335 18.5719088, 73.9551035 18.5720909)"
Nagar Road,trunk,"LINESTRING (73.9479466 18.567437, 73.9478327 18.5673908, 73.947463 18.5672413)"
Nagar Road,trunk,"LINESTRING (73.9828205 18.5804104, 73.9827596 18.5804118, 73.9825599 18.5804429)"
Nagar Road,trunk,"LINESTRING (73.9838819 18.5807202, 73.9845026 18.5809079)"
Nagar Road,trunk,"LINESTRING (73.9808636 18.5807691, 73.9812123 18.5807602, 73.981303 18.5807517)"
Nagar Road,trunk,"LINESTRING (73.981303 18.5807517, 73.9815952 18.5807244)"
Nagar Road,trunk,"LINESTRING (73.9851471 18.5810297, 73.9848452 18.5809409)"
Nagar Road,trunk,"LINESTRING (73.9738318 18.5791962, 73.9737387 18.5791774, 73.9735145 18.5791014, 73.9732896 18.5790014, 73.973076 18.5788708, 73.9729878 18.5788031)"
Nagar Road,trunk,"LINESTRING (73.9610476 18.5750681, 73.9612948 18.5751575, 73.9615866 18.5752733)"
Nagar Road,trunk,"LINESTRING (73.9606649 18.5749296, 73.9610476 18.5750681)"
Nagar Road,trunk,"LINESTRING (73.9640884 18.5761602, 73.9644596 18.5762735, 73.9644894 18.5762826, 73.9646646 18.5763281)"
Nagar Road,trunk,"LINESTRING (73.9646646 18.5763281, 73.9649107 18.5763921, 73.9662724 18.576746, 73.9667515 18.5768529, 73.967182 18.5769309, 73.9673021 18.5769451, 73.9680477 18.5770332, 73.9681731 18.577046)"
Nagar Road,trunk,"LINESTRING (73.9910602 18.5841245, 73.9915058 18.5844004)"
Satara Road,trunk,"LINESTRING (73.8586383 18.4563254, 73.8586566 18.4561857, 73.858742 18.4556225)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7746621 18.5448572, 73.7746841 18.5448221, 73.7748874 18.5445572, 73.7751332 18.5443134)"
Nagar Road,trunk,"LINESTRING (73.8874994 18.5456384, 73.8875487 18.5456484, 73.8876549 18.5456749, 73.8878401 18.5457138)"
"['Old Pune–Mumbai Highway', 'Old Pune-Mumbai Highway']",trunk,"LINESTRING (73.837469 18.5714225, 73.837512 18.5713046, 73.8377626 18.5706984, 73.8378031 18.5706128, 73.8381054 18.5698495, 73.8381758 18.5696641, 73.8382324 18.5695017, 73.8382863 18.5693551, 73.8384651 18.5688493, 73.8384794 18.5688108, 73.8385072 18.5687361, 73.8386237 18.5684101, 73.8388117 18.5678034, 73.8388714 18.5676431, 73.8391926 18.5667413)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8739168 18.4496516, 73.8739975 18.4496672, 73.874112 18.4496883, 73.874297 18.4497283)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7811802 18.5370015, 73.7811208 18.5367713, 73.7806965 18.5354321, 73.780555 18.534979, 73.7805115 18.534795, 73.7803823 18.5342108, 73.7801025 18.5329021, 73.7800158 18.5325267, 73.7798495 18.5320904, 73.7798095 18.5319856)"
Nagar Road,trunk,"LINESTRING (73.8985903 18.5527873, 73.8983304 18.5527127, 73.8982098 18.5526741)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8112293 18.4726129, 73.8119356 18.4718288, 73.8121471 18.4716019, 73.8123432 18.4713927, 73.8127502 18.4709572, 73.8130316 18.47068, 73.8154735 18.4679437, 73.8156416 18.4677554, 73.8178725 18.4652555, 73.8195068 18.4633973)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7893729 18.4983127, 73.7892922 18.4982147, 73.7887032 18.4975198, 73.7885128 18.4972807, 73.7882996 18.4969067, 73.7881695 18.4966333, 73.7880445 18.4963085, 73.7879802 18.4960377)"
Shivaji Road,trunk,"LINESTRING (73.8562748 18.5159465, 73.8562835 18.5157412, 73.8562866 18.5156694)"
Shivaji Road,trunk,"LINESTRING (73.8562699 18.5160609, 73.8562748 18.5159465)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7864911 18.5072887, 73.785805 18.507233, 73.7857 18.5072193, 73.7856155 18.5072158, 73.7854573 18.5072098, 73.7850406 18.5071959, 73.7845781 18.5071847, 73.7841758 18.507195)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8068903 18.4773532, 73.8067584 18.4775023)"
Katraj Kondhwa Road,trunk,"LINESTRING (73.8794076 18.4504253, 73.8793592 18.4503949)"
,trunk,"LINESTRING (73.8794076 18.4504253, 73.8794852 18.4503138, 73.8795608 18.4502686, 73.8798525 18.4503163)"
Solapur Road,trunk,"LINESTRING (73.9430944 18.5002539, 73.9433408 18.5002247)"
Solapur Road,trunk,"LINESTRING (73.9549121 18.4985537, 73.9540834 18.4986716)"
Satara Road,trunk,"LINESTRING (73.8574205 18.4865773, 73.8573959 18.4867891, 73.857384 18.4869214)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8771074 18.4504301, 73.8773347 18.4504931, 73.8778567 18.4506313, 73.8781768 18.4506802, 73.8787079 18.4507162, 73.8792086 18.4507637, 73.8795094 18.4507632)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8766706 18.4503152, 73.8768568 18.4503607, 73.8771074 18.4504301)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8764447 18.45026, 73.8766706 18.4503152)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8795094 18.4507632, 73.8796309 18.4507501, 73.8797344 18.4507095)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8758123 18.449979, 73.8758624 18.4499864, 73.876089 18.4501649, 73.8761963 18.4501939, 73.8764031 18.4502499, 73.8764447 18.45026)"
,trunk,"LINESTRING (73.8598098 18.4417557, 73.8598622 18.4415429, 73.8599044 18.441354, 73.8599273 18.4412516, 73.8600474 18.440714, 73.8600697 18.4406318, 73.8602243 18.4400608)"
,trunk,"LINESTRING (73.8598098 18.4417557, 73.8597791 18.4418801, 73.8596591 18.4422889, 73.8595149 18.44278)"
Shivaji Road,trunk,"LINESTRING (73.8576862 18.5124789, 73.8577928 18.5121807, 73.8578707 18.5118551, 73.8578961 18.5116469, 73.8579056 18.511569)"
Shivaji Road,trunk,"LINESTRING (73.8576133 18.5126803, 73.8576283 18.5126408)"
Nagar Road,trunk,"LINESTRING (73.897842 18.5525563, 73.8976046 18.5524803)"
Nagar Road,trunk,"LINESTRING (73.8982098 18.5526741, 73.897842 18.5525563)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7790307 18.5083146, 73.7803328 18.5080264, 73.7804618 18.5079978, 73.7805208 18.5079845, 73.7806129 18.5079595, 73.7807759 18.5079225, 73.7813746 18.5077865, 73.7819371 18.5076576, 73.7822628 18.5075921, 73.7828504 18.5074557, 73.7828837 18.5074535, 73.7833729 18.5073887)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7780734 18.5085164, 73.7783494 18.5084606, 73.7786008 18.5084098, 73.7790307 18.5083146)"
Nagar Road,trunk,"LINESTRING (73.9889744 18.5828736, 73.9890885 18.5829441)"
Nagar Road,trunk,"LINESTRING (73.9890032 18.5827992, 73.9883038 18.5823738)"
Undri Pisoli Road,trunk,"LINESTRING (73.8958498 18.451129, 73.8955183 18.4511807, 73.8949206 18.4512283, 73.8943653 18.4512747, 73.8939772 18.4513282, 73.8939284 18.4513449, 73.893726 18.4514238, 73.893508 18.4515112, 73.8931637 18.4515794, 73.8925767 18.4516511, 73.8925559 18.4516528, 73.8919731 18.4517508, 73.8916667 18.4518024, 73.8915142 18.451818, 73.8913567 18.451833)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8408805 18.5639171, 73.8417858 18.5625878, 73.841856 18.5624964, 73.8419315 18.5624004, 73.8423401 18.5618197, 73.8424168 18.5616933)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8751788 18.5020363, 73.8752914 18.5020614, 73.8755191 18.5021145, 73.8760993 18.5022374, 73.8762137 18.5022281)"
Jagannath Shankarsheth Marg,trunk,"LINESTRING (73.8761431 18.5021888, 73.8761186 18.5021751, 73.875637 18.5020658, 73.8751985 18.5019652)"
Raja Bahadur Mill Marg,trunk,"LINESTRING (73.8629626 18.5296716, 73.8629347 18.5296711, 73.8627127 18.5296672, 73.8626037 18.5296653, 73.8623457 18.5296642, 73.8622004 18.5296636, 73.8619116 18.5296441)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8515054 18.5479177, 73.8514731 18.5480048)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7760235 18.5435095, 73.776856 18.5427636, 73.7771971 18.5424618, 73.7775077 18.5422077, 73.7778151 18.5419705, 73.7781676 18.5417301, 73.7792944 18.5409555, 73.779664 18.5406968, 73.7799461 18.5404921, 73.7801868 18.5402999, 73.7803863 18.5401135, 73.7805902 18.5398721, 73.7807628 18.5396357, 73.7809308 18.5393417, 73.7810716 18.5390475, 73.7811785 18.5387371, 73.7812444 18.5384612, 73.7812922 18.5380909, 73.7813004 18.5377656, 73.7812812 18.5374702, 73.7812264 18.5371807, 73.7811802 18.5370015)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8200282 18.4626303, 73.8196879 18.462982, 73.8192592 18.4634439)"
,trunk,"LINESTRING (73.8205367 18.4619278, 73.8201557 18.4624129, 73.8200282 18.4626303)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8205367 18.4619278, 73.8203647 18.4620748, 73.820214 18.4622037, 73.8199271 18.462449, 73.8198492 18.4625364, 73.8197834 18.4626102, 73.8195892 18.4628281, 73.819443 18.4630055, 73.8193622 18.4631034)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8432423 18.4527872, 73.8433916 18.4527413, 73.8442111 18.4524917, 73.8443103 18.4524438, 73.8443711 18.4523725, 73.8444291 18.4523345, 73.8445144 18.4522962, 73.8454608 18.4520216, 73.8459196 18.4518848, 73.8463006 18.4517727, 73.8463041 18.4517728, 73.8464118 18.4517777, 73.8465384 18.4517979, 73.8465896 18.4517894, 73.8467628 18.451741, 73.8470598 18.4516408, 73.8479221 18.4513751)"
,trunk,"LINESTRING (73.8475182 18.4513623, 73.8474836 18.451239)"
,trunk,"LINESTRING (73.8474836 18.451239, 73.8475182 18.4513623)"
Katraj Kondhwa Road,trunk,"LINESTRING (73.881029 18.4511804, 73.880825 18.4510793, 73.8805783 18.450989, 73.8801652 18.4508529, 73.8799909 18.4507804, 73.879779 18.4506582)"
Undri Pisoli Road,trunk,"LINESTRING (73.8912023 18.4519832, 73.8913274 18.4519441)"
,trunk,"LINESTRING (73.8912461 18.4518558, 73.8909064 18.4518506, 73.8907813 18.4518906)"
Undri Pisoli Road,trunk,"LINESTRING (73.8913567 18.451833, 73.8912461 18.4518558)"
Undri Pisoli Road,trunk,"LINESTRING (73.8913274 18.4519441, 73.8915586 18.4518833, 73.8923671 18.4517337, 73.8930191 18.4516553, 73.8931736 18.4516354, 73.8933444 18.4515992, 73.8936846 18.4515139, 73.893952 18.4514311, 73.8941048 18.4513924, 73.8943398 18.4513562, 73.8949166 18.4512999, 73.8955139 18.4512525, 73.895623 18.4512386, 73.8958483 18.4511985)"
,trunk,"LINESTRING (73.8907813 18.4518906, 73.8906101 18.4518777, 73.8902598 18.4518405, 73.8899716 18.4517912, 73.888688 18.4515744)"
,trunk,"LINESTRING (73.8907813 18.4518906, 73.8908959 18.4519477, 73.8912023 18.4519832)"
,trunk,"LINESTRING (73.888688 18.4515744, 73.8863711 18.451183, 73.8840851 18.4508831)"
,trunk,"LINESTRING (73.888688 18.4515744, 73.8899716 18.4517912, 73.8902598 18.4518405, 73.8906101 18.4518777, 73.8907813 18.4518906)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8372423 18.5717964, 73.8372255 18.571842, 73.8372152 18.5718673)"
"['Old Pune–Mumbai Highway', 'Old Pune-Mumbai Highway']",trunk,"LINESTRING (73.8370737 18.57258, 73.8372012 18.572178, 73.8373045 18.5718816)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7923563 18.5025988, 73.7923762 18.5026636, 73.7923963 18.5027331, 73.792457 18.5029465, 73.7924933 18.503168, 73.7925093 18.5032657, 73.7925294 18.5035761, 73.7924784 18.5040949, 73.7923753 18.504548, 73.7923191 18.5047172, 73.7922252 18.5049954, 73.792087 18.5053051, 73.7919545 18.5055542, 73.7917873 18.5058274, 73.7916301 18.5060278, 73.7914328 18.5062438, 73.7912116 18.5064461, 73.7909874 18.5066247, 73.7907303 18.5068031, 73.7904574 18.5069564, 73.7901737 18.5070934, 73.7898849 18.5072015, 73.7895888 18.5072921, 73.7893136 18.5073561, 73.7890368 18.5073963, 73.7887309 18.5074228, 73.7884801 18.5074329, 73.7882146 18.5074278, 73.7875561 18.5073809, 73.786961 18.5073268, 73.7864911 18.5072887)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8100925 18.4737195, 73.8100147 18.4738165, 73.80978 18.474109, 73.8088302 18.4751868, 73.8072692 18.4769249)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8109578 18.472757, 73.8108845 18.4728391, 73.8106689 18.4730806, 73.8101205 18.4736846, 73.8100925 18.4737195)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8479221 18.4513751, 73.8488213 18.451098, 73.8496663 18.4508526)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.8496663 18.4508526, 73.8506155 18.4505771, 73.8519353 18.4502026, 73.8520703 18.4501628)"
"['Raja Bahadur Mill Marg', 'New Sangam Bridge']",trunk,"LINESTRING (73.8619116 18.5296441, 73.8617018 18.52963, 73.8596991 18.5296667, 73.8595451 18.5296573, 73.8594713 18.5296476, 73.8594278 18.5296419, 73.8593026 18.5296137, 73.859277 18.5296075)"
Raja Bahadur Mill Marg,trunk,"LINESTRING (73.8619138 18.5297355, 73.8623685 18.5297766)"
Kharadi Bypass,trunk,"LINESTRING (73.9342439 18.537439, 73.9342339 18.5373574)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7759712 18.508822, 73.7755288 18.5089115, 73.7751738 18.5089988, 73.7749048 18.5090864, 73.7746559 18.5091788, 73.7743715 18.5092944, 73.7740994 18.509426, 73.7739496 18.5095124, 73.7737608 18.5096212, 73.7734821 18.5098008, 73.773225 18.509983, 73.7715013 18.5113324)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7803705 18.5399166, 73.7802805 18.5400231, 73.780091 18.5402003, 73.7798571 18.540387, 73.7795786 18.5405891, 73.7792105 18.5408467, 73.7780843 18.5416208, 73.7777287 18.5418635, 73.7774164 18.5421044, 73.7771021 18.5423615, 73.7767593 18.5426649, 73.7756036 18.5436469)"
Katraj-Kondhwa Road,trunk,"LINESTRING (73.8809217 18.4512155, 73.8809833 18.4512447)"
Mundhwa Road,trunk,"LINESTRING (73.9322903 18.5239328, 73.9322684 18.5237064)"
Katraj - Dehu Road Bypass,trunk,"LINESTRING (73.7835028 18.5073785, 73.7837462 18.5073595, 73.7839006 18.5073474, 73.7843836 18.5073318, 73.7844936 18.5073282, 73.7850247 18.5073362, 73.7855517 18.5073666, 73.7863438 18.5074158, 73.7867377 18.5074405, 73.78699 18.507461, 73.7873199 18.5074765, 73.7875263 18.5074983)"
Katraj Kondhwa Road,trunk,"LINESTRING (73.8743044 18.4496721, 73.8740981 18.4496265, 73.8740275 18.4496161)"
Solapur Road,trunk,"LINESTRING (73.9010481 18.5064954, 73.9008114 18.5064991, 73.9000909 18.5065107, 73.8997169 18.5065167, 73.8994549 18.5065216, 73.8987898 18.5065158, 73.89853 18.5065557)"
Solapur Road,trunk,"LINESTRING (73.9010536 18.5065744, 73.9011134 18.5065724)"
Old Pune–Mumbai Highway,trunk,"LINESTRING (73.8551033 18.5302656, 73.855143 18.5302783)"
H. K. Firodia Bridge,trunk,"LINESTRING (73.8551033 18.5302656, 73.8550247 18.5302132, 73.8547065 18.5301967, 73.8541827 18.5301706, 73.8540915 18.5301541, 73.8540485 18.5301439, 73.8538833 18.5300819, 73.853838 18.5300625, 73.8537642 18.5300256, 73.8535456 18.5297637, 73.853378 18.529648, 73.8531929 18.5294751)"
Mokshagundam Vishweshvarayya Flyover,trunk,"LINESTRING (73.8553365 18.530349, 73.8554353 18.5302583)"
Kharadi Bypass,trunk,"LINESTRING (73.9277394 18.5046219, 73.9277043 18.5041511)"
